id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
cse320-u4-89,CSE320,4,Principles,easy,MCQ,mcq,Most bugs are found by ___.,"[""Testing"",""Luck"",""Users (hopefully not)"",""None""]",0,Goal of a rigorous engineering process.,,
cse320-u4-90,CSE320,4,Types,medium,MCQ,mcq,Scalability vs Performance?,"[""Growth vs Current load"",""Same"",""None"",""Both""]",0,Performance is how fast it is now; Scalability is how fast it stays as it grows.,,
cse320-u4-91,CSE320,4,Techniques,hard,MCQ,mcq,All-paths coverage?,"[""Impractical for loops"",""Required"",""Easy"",""None""]",0,Looping logic creates too many combinations for finite testing.,,
cse320-u4-92,CSE320,4,Levels,medium,MCQ,mcq,Testing the whole system GUI?,"[""System testing / Web testing"",""Unit"",""None"",""Both""]",0,Ensures the end-user interface is correct.,,
cse320-u4-93,CSE320,4,Automation,easy,MCQ,mcq,Selenium grid goal?,"[""Parallel execution across machines"",""Drawing"",""None"",""Both""]",0,Drastically reduces total test suite run time.,,
cse320-u4-94,CSE320,4,AI Testing,hard,MCQ,mcq,Test optimization via AI?,"[""Selecting only relevant tests for a change"",""Running all always"",""None"",""Both""]",0,Smart selection to save time in CI/CD.,,
cse320-u4-95,CSE320,4,Fundamentals,medium,MCQ,mcq,Is debugging testing?,"[""No (Corrective activity)"",""Yes"",""Always"",""None""]",0,Testing finds issues; debugging fixes them.,,
cse320-u4-96,CSE320,4,Types,hard,MCQ,mcq,Compliance testing?,"[""Adherence to legal/industry standards"",""Math"",""None"",""Both""]",0,Vital for fields like finance and health.,,
cse320-u4-97,CSE320,4,Techniques,medium,MCQ,mcq,State transition diagram used for ___.,"[""Black box modeling"",""White box"",""None"",""Both""]",0,Visualizing behavior for finite state systems.,,
cse320-u4-98,CSE320,4,Automation,easy,MCQ,mcq,Locating by ID is ___.,"[""Fastest and Preferred"",""Slowest"",""None"",""Hidden""]",0,IDs are usually unique and direct to find.,,
cse320-u4-99,CSE320,4,Automation,medium,MCQ,mcq,Difference between linkText and partialLinkText?,"[""Exact vs Substring match"",""Same"",""None"",""Both""]",0,Strategies for finding anchor tags.,,
cse320-u4-100,CSE320,4,Fundamentals,easy,MCQ,mcq,End goal of testing?,"[""Confidence in product release"",""zero bugs ever"",""None"",""Both""]",0,Providing quality assurance to stakeholders.,,
cse320-u5-1,CSE320,5,Software Maintenance,easy,MCQ,mcq,Which type of maintenance is used to fix defects found in the system?,"[""Corrective maintenance"",""Adaptive maintenance"",""Perfective maintenance"",""Preventive maintenance""]",0,Corrective maintenance involves rectifying software faults discovered after delivery.,,
cse320-u5-2,CSE320,5,Software Maintenance,medium,MCQ,mcq,Adding new features to a system to improve its performance or functional scope is called?,"[""Corrective maintenance"",""Adaptive maintenance"",""Perfective maintenance"",""Preventive maintenance""]",2,Perfective maintenance improves the software by enhancing existing features or adding new ones.,,
cse320-u5-3,CSE320,5,Cost Estimation,hard,MCQ,mcq,COCOMO stands for?,"[""Constructive Cost Model"",""Common Cost Model"",""Complexity Cost Model"",""None""]",0,COCOMO is an algorithmic software cost estimation model developed by Barry Boehm.,,
cse320-u5-4,CSE320,5,Cost Estimation,medium,MCQ,mcq,"In COCOMO, the 'Organic' project refers to?","[""Small team, simple applications"",""Rigid environment"",""Complex hardware"",""None""]",0,Organic projects have relatively small teams and well-understood requirements.,,
cse320-u5-5,CSE320,5,SCM,medium,MCQ,mcq,SCM stands for?,"[""Software Configuration Management"",""Source Code Management"",""System Configuration..."",""None""]",0,SCM controls changes to Software artifacts over time.,,
cse320-u5-6,CSE320,5,DevOps,medium,MCQ,mcq,CI/CD stands for?,"[""Continuous Integration / Continuous Deployment"",""Code Internal / Code Delivery"",""None"",""Both""]",0,Automated practice of merging code and deploying to production.,,
cse320-u5-7,CSE320,5,Software Maintenance,hard,MCQ,mcq,Updating software to work on a new OS version is ___ maintenance.,"[""Adaptive"",""Corrective"",""Preventive"",""Perfective""]",0,Adaptive maintenance modifies the software to keep it usable in a changing environment.,,
cse320-u5-8,CSE320,5,Scheduling,medium,MCQ,mcq,Gantt charts are used for?,"[""Project scheduling"",""Cost estimation"",""Logic modeling"",""None""]",0,Bar charts that represent the project timeline.,,
cse320-u5-9,CSE320,5,Project Management,hard,MCQ,mcq,The first step in Risk Management is?,"[""Risk Identification"",""Risk Analysis"",""Risk Planning"",""None""]",0,You must first find the risks before you can analyze or mitigate them.,,
cse320-u5-10,CSE320,5,DevOps,easy,MCQ,mcq,GitHub Actions is an example of ___.,"[""CI/CD Tool"",""Testing tool only"",""Database"",""None""]",0,"Platform to automate workflows, including builds and deployments.",,
cse320-u5-11,CSE320,5,Cost Estimation,medium,MCQ,mcq,Function Points (FP) measure ___.,"[""Functionality delivered to user"",""Lines of code"",""None"",""Bugs""]",0,"Metric based on external inputs, outputs, queries, etc.",,
cse320-u5-12,CSE320,5,Cost Estimation,hard,MCQ,mcq,COCOMO effort formula?,"[""E = a * (KLOC)^b"",""E = m * c^2"",""None"",""Both""]",0,Basic formula to estimate person-months from thousands of lines of code.,,
cse320-u5-13,CSE320,5,Scheduling,hard,MCQ,mcq,CPM stands for ___.,"[""Critical Path Method"",""Common..."",""Cost..."",""None""]",0,Algorithm for scheduling a set of project activities.,,
cse320-u5-14,CSE320,5,Scheduling,medium,MCQ,mcq,PERT chart focuses on ___.,"[""Probability and time uncertainty"",""Cost only"",""None"",""Gantt""]",0,Program Evaluation and Review Technique for complex projects.,,
cse320-u5-15,CSE320,5,SCM,easy,MCQ,mcq,Version control allows ___.,"[""Tracking history and collaboration"",""Deleting code"",""None"",""Both""]",0,Essential for team-based software development.,,
cse320-u5-16,CSE320,5,SCM,medium,MCQ,mcq,Baseline in SCM is ___.,"[""Approved version of items"",""Start of project"",""None"",""Bottom line""]",0,Reference point used for further development.,,
cse320-u5-17,CSE320,5,SCM,hard,MCQ,mcq,Change Control Board (CCB) role?,"[""Approve/Reject change requests"",""Writing code"",""None"",""Both""]",0,Group responsible for managing changes to configuration items.,,
cse320-u5-18,CSE320,5,Cost Estimation,medium,MCQ,mcq,Use Case Points (UCP) use ___.,"[""Actors and Use Cases"",""Code lines"",""None"",""Both""]",0,Estimation based on OOD artifacts.,,
cse320-u5-19,CSE320,5,DevOps,hard,MCQ,mcq,DevOps goal is to bridge ___.,"[""Development and Operations"",""Design and Coding"",""None"",""Both""]",0,Cultural and technical shift to speed up delivery.,,
cse320-u5-20,CSE320,5,Project Management,easy,MCQ,mcq,WBS stands for ___.,"[""Work Breakdown Structure"",""Wide..."",""None"",""World...""]",0,"Decomposing project into smaller, manageable parts.",,
cse320-u5-21,CSE320,5,Project Management,medium,MCQ,mcq,Milestone is ___.,"[""Significant event/point in project"",""A heavy stone"",""None"",""Code bug""]",0,Progress markers with zero duration.,,
cse320-u5-22,CSE320,5,Scheduling,hard,MCQ,mcq,Float (or Slack) in scheduling?,"[""Amount of time a task can be delayed"",""Fast coding"",""None"",""Both""]",0,Tasks on the critical path have zero float.,,
cse320-u5-23,CSE320,5,Project Monitoring,medium,MCQ,mcq,Earned Value Analysis (EVA) checks ___.,"[""Project performance vs plan"",""Logic"",""None"",""Both""]",0,Quantitative tool for project tracking.,,
cse320-u5-24,CSE320,5,DevOps,easy,MCQ,mcq,Continuous Integration involves ___.,"[""Merging code frequently into shared repo"",""Building once at end"",""None"",""Both""]",0,Reduces 'merge hell' and finds bugs early.,,
cse320-u5-25,CSE320,5,DevOps,medium,MCQ,mcq,Build automation goal?,"[""Creating executables from source automatically"",""Manual work"",""None"",""Both""]",0,Key pillar of CI/CD pipelines.,,
cse320-u5-26,CSE320,5,Maintenance,easy,MCQ,mcq,Preventive maintenance objective?,"[""Reduce future failure probability"",""Fix current bugs"",""None"",""Improve style""]",0,Proactive work to avoid later issues.,,
cse320-u5-27,CSE320,5,Maintenance,medium,MCQ,mcq,Legacy system definition?,"[""Old software still in use"",""New software"",""None"",""High quality""]",0,Often difficult to maintain due to outdated technology.,,
cse320-u5-28,CSE320,5,Maintenance,hard,MCQ,mcq,Software Aging is caused by ___.,"[""Failure to adapt to new needs"",""Rust"",""Time only"",""None""]",0,Loss of quality/relevance over many modifications.,,
cse320-u5-29,CSE320,5,Cost Estimation,medium,MCQ,mcq,COCOMO 'Embedded' projects?,"[""Tight constraints and complex"",""Small and simple"",""None"",""Hardware only""]",0,Highest complexity project type in COCOMO.,,
cse320-u5-30,CSE320,5,Cost Estimation,hard,MCQ,mcq,COCOMO 'Semi-detached' projects?,"[""Intermediate complexity/experience"",""Very high"",""Very low"",""None""]",0,Middle tier between Organic and Embedded.,,
cse320-u5-31,CSE320,5,Project Planning,easy,MCQ,mcq,Resource leveling goal?,"[""Even out resource usage over time"",""Fire people"",""None"",""Fast coding""]",0,Prevents over-allocation and burnout.,,
cse320-u5-32,CSE320,5,SCM,medium,MCQ,mcq,Software Configuration Item (SCI) examples?,"[""Docs, Source Code, Test Cases"",""Mice, Keyboards"",""None"",""Both""]",0,Any entity that can be managed in SCM.,,
cse320-u5-33,CSE320,5,SCM,hard,MCQ,mcq,Versioning vs Revision?,"[""Revision is specific change; Version is release"",""Same"",""None"",""Opposite""]",0,Terminology for tracking evolution of items.,,
cse320-u5-34,CSE320,5,DevOps,medium,MCQ,mcq,Pipeline in DevOps?,"[""Automated sequence of steps"",""Water pipe"",""None"",""Both""]",0,Path code takes from developer to production.,,
cse320-u5-35,CSE320,5,DevOps,hard,MCQ,mcq,Infrastructure as Code (IaC)?,"[""Managing servers via scripts/config"",""Manual setup"",""None"",""Both""]",0,Treating infrastructure with the same rigor as application code.,,
cse320-u5-36,CSE320,5,Project Management,medium,MCQ,mcq,Scope Creep means ___.,"[""Uncontrolled req growth"",""Slow progress"",""None"",""Both""]",0,Adding features without proper assessment or approval.,,
cse320-u5-37,CSE320,5,Scheduling,easy,MCQ,mcq,CPM 'Critical Path' is ___.,"[""Longest sequence of activities"",""Shortest"",""Fastest"",""None""]",0,Determines the minimum duration of the project.,,
cse320-u5-38,CSE320,5,Cost Estimation,hard,MCQ,mcq,COCOMO II additions?,"[""Reuse, Scale factors, Early design"",""Only LOC"",""None"",""Both""]",0,Modernized version of the original model.,,
cse320-u5-39,CSE320,5,SCM,medium,MCQ,mcq,Git 'Clone' vs 'Pull'?,"[""Full copy vs Bringing latest changes"",""Same"",""None"",""Both""]",0,Basic distributed version control commands.,,
cse320-u5-40,CSE320,5,Maintenance,easy,MCQ,mcq,Most software effort is spent on ___.,"[""Maintenance"",""Design"",""Requirements"",""Coding""]",0,Often 60-80% of total lifecycle cost.,,
cse320-u5-41,CSE320,5,Maintenance,medium,MCQ,mcq,Regression testing in maintenance?,"[""Essential to find side effects"",""Optional"",""None"",""Useless""]",0,Ensures new fixes don't break existing functionality.,,
cse320-u5-42,CSE320,5,Re-engineering,hard,MCQ,mcq,Reverse Engineering goal?,"[""Extracting design from code"",""Writing code"",""None"",""Both""]",0,Understanding undocumented legacy systems.,,
cse320-u5-43,CSE320,5,Project Management,medium,MCQ,mcq,Stakeholder definition?,"[""Anyone impacted by the project"",""Only employees"",""None"",""Both""]",0,Can be internal or external actors.,,
cse320-u5-44,CSE320,5,Scheduling,medium,MCQ,mcq,Lead and Lag in tasks?,"[""Acceleration and Delay"",""Colors"",""Math"",""None""]",0,Adjusting dependencies between tasks.,,
cse320-u5-45,CSE320,5,DevOps,easy,MCQ,mcq,Role of 'Docker'?,"[""Containerization"",""Word processing"",""None"",""Both""]",0,Ensures 'it works on my machine' by bundling dependencies.,,
cse320-u5-46,CSE320,5,Cost Estimation,medium,MCQ,mcq,KLOC means ___.,"[""Kilo Lines of Code"",""Key..."",""None"",""Both""]",0,Measurement unit for size in estimation models.,,
cse320-u5-47,CSE320,5,SCM,hard,MCQ,mcq,Audit in SCM?,"[""Verifying compliance with baselines"",""Tax audit"",""None"",""Both""]",0,Ensuring the configuration is correct and approved.,,
cse320-u5-48,CSE320,5,DevOps,medium,MCQ,mcq,Continuous Monitoring?,"[""Tracking app health in production"",""Ignoring logs"",""None"",""Both""]",0,Closing the feedback loop back to development.,,
cse320-u5-49,CSE320,5,Project Management,medium,MCQ,mcq,Project Charter purpose?,"[""Authorize project existence"",""List every bug"",""None"",""Both""]",0,Formal document that initiates the project.,,
cse320-u5-50,CSE320,5,Maintenance,hard,MCQ,mcq,Software Re-engineering cycle?,"[""Reverse -> Restructure -> Forward"",""Delete -> Code"",""None"",""Both""]",0,Full cycle to modernize a system.,,
cse320-u5-51,CSE320,5,Cost Estimation,medium,MCQ,mcq,Expert Judgment pros?,"[""Accounts for unique factors"",""Biased"",""Fast"",""All""]",3,Uses human experience but can be subjective.,,
cse320-u5-52,CSE320,5,Scheduling,hard,MCQ,mcq,Dummy activity in project network?,"[""Shows dependency without using time"",""Fast task"",""None"",""Both""]",0,Used to maintain logical relationships in AOA diagrams.,,
cse320-u5-53,CSE320,5,DevOps,easy,MCQ,mcq,YAML is commonly used for ___.,"[""Configuration files (e.g. GitHub Actions)"",""Logic code"",""None"",""Both""]",0,Human-readable data serialization format.,,
cse320-u5-54,CSE320,5,SCM,medium,MCQ,mcq,Merge conflict resolution?,"[""Manual intervention to pick code"",""Auto delete"",""None"",""Both""]",0,When automation cannot decide which change to keep.,,
cse320-u5-55,CSE320,5,Project Management,hard,MCQ,mcq,Risk Impact vs Probability grid?,"[""Tool to prioritize risks"",""Logic"",""None"",""Both""]",0,Categorizes risks into high/low priority.,,
cse320-u5-56,CSE320,5,Maintenance,medium,MCQ,mcq,Refactoring objective?,"[""Improving internal structure without changing behavior"",""Adding features"",""None"",""Both""]",0,Cleaning up code to make maintenance easier.,,
cse320-u5-57,CSE320,5,RE-engineering,hard,MCQ,mcq,Impact Analysis goal?,"[""Estimating cost of a change"",""Deleting code"",""None"",""Both""]",0,Predicting side effects before making a modification.,,
cse320-u5-58,CSE320,5,DevOps,medium,MCQ,mcq,Blue-Green Deployment?,"[""Running two identical environments"",""Colors"",""None"",""Both""]",0,Reduces downtime and risk by switching traffic to new version.,,
cse320-u5-59,CSE320,5,Cost Estimation,hard,MCQ,mcq,Delphi Method is ___.,"[""Group consensus technique"",""Solo technique"",""None"",""Math only""]",0,Reduces individual bias in project estimation.,,
cse320-u5-60,CSE320,5,Scheduling,medium,MCQ,mcq,Late Finish (LF) in CPM?,"[""Latest time task can end without delay"",""Fixed end"",""None"",""Both""]",0,Calculated during the backward pass.,,
cse320-u5-61,CSE320,5,SCM,easy,MCQ,mcq,Git 'Push' sends code to ___.,"[""Remote repository"",""Local disk"",""None"",""Both""]",0,Making changes available to others.,,
cse320-u5-62,CSE320,5,Project Management,medium,MCQ,mcq,Project Plan vs Schedule?,"[""Overall approach vs Time-phased tasks"",""Same"",""None"",""Both""]",0,Schedule is a part of the broader plan.,,
cse320-u5-63,CSE320,5,DevOps,hard,MCQ,mcq,Role of 'Kubernetes'?,"[""Container orchestration"",""Drawing"",""None"",""Both""]",0,Managing clusters of containers at scale.,,
cse320-u5-64,CSE320,5,Maintenance,easy,MCQ,mcq,User feedback is input to ___.,"[""Perfective/Adaptive maintenance"",""Unit testing"",""None"",""Both""]",0,Drives system evolution.,,
cse320-u5-65,CSE320,5,DevOps,medium,MCQ,mcq,Automated Rollback?,"[""Reverting to old version if new fails"",""Manual"",""None"",""Both""]",0,Ensures system stability during fragile deployments.,,
cse320-u5-66,CSE320,5,Cost Estimation,hard,MCQ,mcq,COCOMO Cost Drivers?,"[""15 attributes like reliability, skill"",""Only LOC"",""None"",""Both""]",0,Factors that scale the basic effort estimate.,,
cse320-u5-67,CSE320,5,SCM,medium,MCQ,mcq,Branching strategy examples?,"[""GitFlow, Trunk-based"",""Sequential"",""None"",""Both""]",0,Rules for how teams use version control.,,
cse320-u5-68,CSE320,5,Scheduling,easy,MCQ,mcq,Critical path duration = ___.,"[""Project duration"",""Half time"",""Zero"",""None""]",0,The shortest time to complete the project.,,
cse320-u5-69,CSE320,5,Project Management,medium,MCQ,mcq,Communication Plan?,"[""Who, What, When, How of info"",""Phone"",""None"",""Both""]",0,Managing stakeholder expectations.,,
cse320-u5-70,CSE320,5,DevOps,hard,MCQ,mcq,Continuous Feedback?,"[""Integrating user/testing results quickly"",""Ignoring users"",""None"",""Both""]",0,Accelerates learning and improvement.,,
