id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
cse326-u5-25,CSE326,5,Sessions,hard,MCQ,mcq,Where is session data stored on server?,"[""$_SESSION"", ""$_USER"", ""$_COOKIE"", ""HTML handles all server-side processing""]",0,"Persistence array. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-26,CSE326,5,Cookies,hard,MCQ,mcq,Set a cookie in PHP?,"[""setcookie()"", ""putcookie()"", ""cookie()"", ""HTML handles all server-side processing""]",0,"Requires name, value, expiry. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-27,CSE326,5,DB,medium,MCQ,mcq,Modern database driver for PHP?,"[""PDO / MySQLi"", ""MySQL (Legacy)"", ""HTML handles all server-side processing"", ""HTML renders server-side logic and database queries directly""]",0,"Updated APIs with security features. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-28,CSE326,5,DB,hard,MCQ,mcq,Prevent SQL injection technique?,"[""CSS controls HTTP request routing and server responses"", ""APIs require a relational database to function correctly"", ""HTML handles all server-side processing"", ""WebSockets use the same stateless request model as HTTP""]",2,"Standard security practice. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-29,CSE326,5,Types,medium,MCQ,mcq,Is PHP case sensitive?,"[""Only for variables (not functions)"", ""Yes, always"", ""No"", ""HTML handles all server-side processing""]",0,"Function names are insensitive; variables are sensitive. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-30,CSE326,5,Error Handling,hard,MCQ,mcq,Custom error handler function setup?,"[""set_error_handler()"", ""error_log()"", ""catch()"", ""HTML handles all server-side processing""]",0,"Intercept browser errors. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-31,CSE326,5,PHP Basics,easy,MCQ,mcq,File extension for PHP files?,"["".php"", "".html"", "".js"", "".p""]",0,"Standard server-side suffix. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-32,CSE326,5,Variables,easy,MCQ,mcq,Can PHP variable start with a number?,"[""No"", ""Yes"", ""Only if $ precedes"", ""HTML handles all server-side processing""]",0,"Must start with letter or underscore. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-33,CSE326,5,Constants,medium,MCQ,mcq,Define a constant (not reassignable)?,"[""define() / const"", ""final"", ""fixed"", ""HTML handles all server-side processing""]",0,"Global values. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-34,CSE326,5,Math,easy,MCQ,mcq,PHP math function for absolute value?,"[""abs()"", ""max()"", ""min()"", ""total()""]",0,"Distance from zero. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-35,CSE326,5,Math,easy,MCQ,mcq,Find largest value?,"[""max()"", ""big()"", ""high()"", ""HTML handles all server-side processing""]",0,"Standard math util. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-36,CSE326,5,Strings,medium,MCQ,mcq,Get length of string 's'?,"[""strlen($s)"", ""count($s)"", ""size($s)"", ""len($s)""]",0,"STRing LENgth. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-37,CSE326,5,Strings,medium,MCQ,mcq,Search for text inside string?,"[""strpos()"", ""find()"", ""search()"", ""HTML handles all server-side processing""]",0,"Finds position (index). Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-38,CSE326,5,Strings,medium,MCQ,mcq,Replace text in string?,"[""str_replace()"", ""replace()"", ""change()"", ""HTML handles all server-side processing""]",0,"Standard utility. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-39,CSE326,5,Arrays,easy,MCQ,mcq,Define an array?,"[""array() / []"", ""{ }"", ""()"", ""HTML handles all server-side processing""]",0,"Modern or legacy syntax. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-40,CSE326,5,Arrays,medium,MCQ,mcq,Sort array ascending?,"[""sort()"", ""asort()"", ""ksort()"", ""HTML handles all server-side processing""]",0,"Re-indexes keys. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-41,CSE326,5,Arrays,medium,MCQ,mcq,Sort associative array by VALUE?,"[""asort()"", ""ksort()"", ""sort()"", ""HTML handles all server-side processing""]",0,"Preserves keys. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-42,CSE326,5,Arrays,medium,MCQ,mcq,Sort associative array by KEY?,"[""ksort()"", ""asort()"", ""sort()"", ""HTML handles all server-side processing""]",0,"Key Sort. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-43,CSE326,5,Superglobals,hard,MCQ,mcq,"Superglobal for server info (OS, IP)?","[""$_SERVER"", ""$_ENV"", ""$_GLOBAL"", ""HTML handles all server-side processing""]",0,"Environmental and request context. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-44,CSE326,5,Logic,medium,MCQ,mcq,Equality check for value AND type?,"[""==="", ""=="", ""eq"", ""HTML handles all server-side processing""]",0,"Matches JS behavior. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-45,CSE326,5,Logic,medium,MCQ,mcq,Not Equal operator?,"[""!=, according to the standard definition"", ""<>, according to the standard definition"", ""HTML handles all server-side processing"", ""HTML renders server-side logic and database queries directly""]",2,"PHP supports both syntaxes. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-46,CSE326,5,Exceptions,hard,MCQ,mcq,Try-Catch logic keyword?,"[""HTML renders server-side logic and database queries directly"", ""CSS controls HTTP request routing and server responses"", ""JavaScript is a compiled language that runs only on servers"", ""All of these""]",3,"Standard modern error handling. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-47,CSE326,5,Dates,medium,MCQ,mcq,Get current date string?,"[""date()"", ""now()"", ""time()"", ""HTML handles all server-side processing""]",0,"Uses format characters like 'Y-m-d'. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-48,CSE326,5,Dates,medium,MCQ,mcq,Get current Unix timestamp?,"[""time()"", ""now()"", ""unix()"", ""HTML handles all server-side processing""]",0,"Seconds since Jan 1 1970. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-49,CSE326,5,Files,hard,MCQ,mcq,Function to read whole file into string?,"[""file_get_contents()"", ""read_file()"", ""fopen()"", ""HTML handles all server-side processing""]",0,"One-liner for file I/O. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-50,CSE326,5,Files,hard,MCQ,mcq,Function to write string to file?,"[""file_put_contents()"", ""write_file()"", ""fwrite()"", ""Both A and C""]",3,"Standard writing tools. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
cse326-u5-51,CSE326,5,Headers,hard,MCQ,mcq,Redirect user to another page?,"[""header('Location: ...')"", ""redirect('...')"", ""move('...')"", ""HTML handles all server-side processing""]",0,"Sends raw HTTP headers. Web Development encompasses both front-end (HTML, CSS, JavaScript) and back-end (servers, databases, APIs) technologies. Modern web apps use frameworks, RESTful APIs, and responsive design to deliver rich user experiences.",,
